event_id,timestamp,source,topic,metric,value
tq-018,2026-09-21T05:00:00Z,source-b,shopping,conversion_count,25
tq-018,2026-09-21T05:00:00Z,source-c,shopping,click_count,616
tq-018,2026-09-21T05:00:00Z,source-c,shopping,conversion_count,17
tq-018,2026-09-21T06:00:00Z,source-a,shopping,click_count,1035
tq-018,2026-09-21T06:00:00Z,source-a,shopping,conversion_count,29
tq-018,2026-09-21T06:00:00Z,source-b,shopping,click_count,784
tq-018,2026-09-21T06:00:00Z,source-b,shopping,conversion_count,25
tq-018,2026-09-21T06:00:00Z,source-c,shopping,click_count,621
tq-018,2026-09-21T06:00:00Z,source-c,shopping,conversion_count,19
tq-018,2026-09-21T07:00:00Z,source-a,shopping,click_count,1032
tq-018,2026-09-21T07:00:00Z,source-a,shopping,conversion_count,30
tq-018,2026-09-21T07:00:00Z,source-b,shopping,click_count,789
tq-018,2026-09-21T07:00:00Z,source-b,shopping,conversion_count,25
tq-018,2026-09-21T07:00:00Z,source-c,shopping,click_count,604
tq-018,2026-09-21T07:00:00Z,source-c,shopping,conversion_count,18
tq-018,2026-09-21T08:00:00Z,source-a,shopping,click_count,968
tq-018,2026-09-21T08:00:00Z,source-a,shopping,conversion_count,30
tq-018,2026-09-21T08:00:00Z,source-b,shopping,click_count,786
tq-018,2026-09-21T08:00:00Z,source-b,shopping,conversion_count,22
tq-018,2026-09-21T08:00:00Z,source-c,shopping,click_count,594
tq-018,2026-09-21T08:00:00Z,source-c,shopping,conversion_count,18
tq-018,2026-09-21T09:00:00Z,source-a,shopping,click_count,984
tq-018,2026-09-21T09:00:00Z,source-a,shopping,conversion_count,31
tq-018,2026-09-21T09:00:00Z,source-b,shopping,click_count,785
tq-018,2026-09-21T09:00:00Z,source-b,shopping,conversion_count,25
tq-018,2026-09-21T09:00:00Z,source-c,shopping,click_count,611
tq-018,2026-09-21T09:00:00Z,source-c,shopping,conversion_count,19
tq-018,2026-09-21T10:00:00Z,source-a,shopping,click_count,972
tq-018,2026-09-21T10:00:00Z,source-a,shopping,conversion_count,29
tq-018,2026-09-21T10:00:00Z,source-b,shopping,click_count,796
tq-018,2026-09-21T10:00:00Z,source-b,shopping,conversion_count,25
tq-018,2026-09-21T10:00:00Z,source-c,shopping,click_count,611
tq-018,2026-09-21T10:00:00Z,source-c,shopping,conversion_count,19
tq-018,2026-09-21T11:00:00Z,source-a,shopping,click_count,980
tq-018,2026-09-21T11:00:00Z,source-a,shopping,conversion_count,27
tq-018,2026-09-21T11:00:00Z,source-b,shopping,click_count,784
tq-018,2026-09-21T11:00:00Z,source-b,shopping,conversion_count,23
tq-018,2026-09-21T11:00:00Z,source-c,shopping,click_count,607
tq-018,2026-09-21T11:00:00Z,source-c,shopping,conversion_count,20
tq-018,2026-09-21T12:00:00Z,source-a,shopping,click_count,1005
tq-018,2026-09-21T12:00:00Z,source-a,shopping,conversion_count,31
tq-018,2026-09-21T12:00:00Z,source-b,shopping,click_count,826
tq-018,2026-09-21T12:00:00Z,source-b,shopping,conversion_count,23
tq-018,2026-09-21T12:00:00Z,source-c,shopping,click_count,616
tq-018,2026-09-21T12:00:00Z,source-c,shopping,conversion_count,19
tq-018,2026-09-21T13:00:00Z,source-a,shopping,click_count,1014
tq-018,2026-09-21T13:00:00Z,source-a,shopping,conversion_count,28
tq-018,2026-09-21T13:00:00Z,source-b,shopping,click_count,792
tq-018,2026-09-21T13:00:00Z,source-b,shopping,conversion_count,26
tq-018,2026-09-21T13:00:00Z,source-c,shopping,click_count,580
tq-018,2026-09-21T13:00:00Z,source-c,shopping,conversion_count,17
tq-018,2026-09-21T23:00:00Z,source-a,shopping,click_count,1030
tq-018,2026-09-21T23:00:00Z,source-a,shopping,conversion_count,32
tq-018,2026-09-21T23:00:00Z,source-b,shopping,click_count,794
tq-018,2026-09-21T23:00:00Z,source-b,shopping,conversion_count,24
tq-018,2026-09-21T23:00:00Z,source-c,shopping,click_count,617
tq-018,2026-09-21T23:00:00Z,source-c,shopping,conversion_count,18
tq-019,2026-09-20T00:00:00Z,source-a,shopping,click_count,986
tq-019,2026-09-20T00:00:00Z,source-a,shopping,conversion_count,31
tq-019,2026-09-20T00:00:00Z,source-b,shopping,click_count,789
tq-019,2026-09-20T00:00:00Z,source-b,shopping,conversion_count,24
tq-019,2026-09-20T00:00:00Z,source-c,shopping,click_count,587
tq-019,2026-09-20T00:00:00Z,source-c,shopping,conversion_count,18
tq-019,2026-09-20T01:00:00Z,source-a,shopping,click_count,1006
tq-019,2026-09-20T01:00:00Z,source-a,shopping,conversion_count,32
tq-019,2026-09-20T01:00:00Z,source-b,shopping,click_count,787
tq-019,2026-09-20T01:00:00Z,source-b,shopping,conversion_count,23
tq-019,2026-09-20T01:00:00Z,source-c,shopping,click_count,596
tq-019,2026-09-20T01:00:00Z,source-c,shopping,conversion_count,18
tq-019,2026-09-20T02:00:00Z,source-a,shopping,click_count,1039
tq-019,2026-09-20T02:00:00Z,source-a,shopping,conversion_count,30
tq-019,2026-09-20T02:00:00Z,source-b,shopping,click_count,803
tq-019,2026-09-20T02:00:00Z,source-b,shopping,conversion_count,24
tq-019,2026-09-20T02:00:00Z,source-c,shopping,click_count,581
tq-019,2026-09-20T02:00:00Z,source-c,shopping,conversion_count,16
tq-019,2026-09-20T03:00:00Z,source-a,shopping,click_count,976
tq-019,2026-09-20T03:00:00Z,source-a,shopping,conversion_count,31
tq-019,2026-09-20T03:00:00Z,source-b,shopping,click_count,770
tq-019,2026-09-20T03:00:00Z,source-b,shopping,conversion_count,24
tq-019,2026-09-20T03:00:00Z,source-c,shopping,click_count,580
tq-019,2026-09-20T03:00:00Z,source-c,shopping,conversion_count,17
tq-019,2026-09-20T04:00:00Z,source-a,shopping,click_count,1006
tq-019,2026-09-20T04:00:00Z,source-a,shopping,conversion_count,31
tq-019,2026-09-20T04:00:00Z,source-b,shopping,click_count,792
tq-019,2026-09-20T04:00:00Z,source-b,shopping,conversion_count,25
tq-019,2026-09-20T04:00:00Z,source-c,shopping,click_count,609
tq-019,2026-09-20T04:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-20T05:00:00Z,source-a,shopping,click_count,1018
tq-019,2026-09-20T05:00:00Z,source-a,shopping,conversion_count,28
tq-019,2026-09-20T05:00:00Z,source-b,shopping,click_count,809
tq-019,2026-09-20T05:00:00Z,source-b,shopping,conversion_count,24
tq-019,2026-09-20T05:00:00Z,source-c,shopping,click_count,592
tq-019,2026-09-20T05:00:00Z,source-c,shopping,conversion_count,18
tq-019,2026-09-20T06:00:00Z,source-a,shopping,click_count,1039
tq-019,2026-09-20T06:00:00Z,source-a,shopping,conversion_count,33
tq-019,2026-09-20T06:00:00Z,source-b,shopping,click_count,814
tq-019,2026-09-20T06:00:00Z,source-b,shopping,conversion_count,26
tq-019,2026-09-20T06:00:00Z,source-c,shopping,click_count,579
tq-019,2026-09-20T06:00:00Z,source-c,shopping,conversion_count,17
tq-019,2026-09-20T07:00:00Z,source-a,shopping,click_count,962
tq-019,2026-09-20T07:00:00Z,source-a,shopping,conversion_count,30
tq-019,2026-09-20T07:00:00Z,source-b,shopping,click_count,804
tq-019,2026-09-20T07:00:00Z,source-b,shopping,conversion_count,26
tq-019,2026-09-20T07:00:00Z,source-c,shopping,click_count,611
tq-019,2026-09-20T07:00:00Z,source-c,shopping,conversion_count,17
tq-019,2026-09-20T08:00:00Z,source-a,shopping,click_count,982
tq-019,2026-09-20T08:00:00Z,source-a,shopping,conversion_count,32
tq-019,2026-09-20T08:00:00Z,source-b,shopping,click_count,826
tq-019,2026-09-20T08:00:00Z,source-b,shopping,conversion_count,27
tq-019,2026-09-20T08:00:00Z,source-c,shopping,click_count,591
tq-019,2026-09-20T08:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-20T09:00:00Z,source-a,shopping,click_count,1023
tq-019,2026-09-20T09:00:00Z,source-a,shopping,conversion_count,30
tq-019,2026-09-20T09:00:00Z,source-b,shopping,click_count,828
tq-019,2026-09-20T09:00:00Z,source-b,shopping,conversion_count,24
tq-019,2026-09-20T09:00:00Z,source-c,shopping,click_count,622
tq-019,2026-09-20T09:00:00Z,source-c,shopping,conversion_count,20
tq-019,2026-09-20T10:00:00Z,source-a,shopping,click_count,973
tq-019,2026-09-20T10:00:00Z,source-a,shopping,conversion_count,30
tq-019,2026-09-20T10:00:00Z,source-b,shopping,click_count,791
tq-019,2026-09-20T10:00:00Z,source-b,shopping,conversion_count,22
tq-019,2026-09-20T10:00:00Z,source-c,shopping,click_count,607
tq-019,2026-09-20T10:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-20T11:00:00Z,source-a,shopping,click_count,1021
tq-019,2026-09-20T11:00:00Z,source-a,shopping,conversion_count,29
tq-019,2026-09-20T11:00:00Z,source-b,shopping,click_count,797
tq-019,2026-09-20T11:00:00Z,source-b,shopping,conversion_count,22
tq-019,2026-09-20T11:00:00Z,source-c,shopping,click_count,584
tq-019,2026-09-20T11:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-20T12:00:00Z,source-a,shopping,click_count,1032
tq-019,2026-09-20T12:00:00Z,source-a,shopping,conversion_count,32
tq-019,2026-09-20T12:00:00Z,source-b,shopping,click_count,800
tq-019,2026-09-20T12:00:00Z,source-b,shopping,conversion_count,23
tq-019,2026-09-20T12:00:00Z,source-c,shopping,click_count,624
tq-019,2026-09-20T12:00:00Z,source-c,shopping,conversion_count,18
tq-019,2026-09-20T13:00:00Z,source-a,shopping,click_count,999
tq-019,2026-09-20T13:00:00Z,source-a,shopping,conversion_count,32
tq-019,2026-09-20T13:00:00Z,source-b,shopping,click_count,787
tq-019,2026-09-20T13:00:00Z,source-b,shopping,conversion_count,22
tq-019,2026-09-20T13:00:00Z,source-c,shopping,click_count,593
tq-019,2026-09-20T13:00:00Z,source-c,shopping,conversion_count,17
tq-019,2026-09-20T14:00:00Z,source-a,shopping,click_count,1036
tq-019,2026-09-20T14:00:00Z,source-a,shopping,conversion_count,33
tq-019,2026-09-20T14:00:00Z,source-b,shopping,click_count,784
tq-019,2026-09-20T14:00:00Z,source-b,shopping,conversion_count,23
tq-019,2026-09-20T14:00:00Z,source-c,shopping,click_count,614
tq-019,2026-09-20T14:00:00Z,source-c,shopping,conversion_count,18
tq-019,2026-09-20T15:00:00Z,source-a,shopping,click_count,988
tq-019,2026-09-20T15:00:00Z,source-a,shopping,conversion_count,29
tq-019,2026-09-20T15:00:00Z,source-b,shopping,click_count,798
tq-019,2026-09-20T15:00:00Z,source-b,shopping,conversion_count,25
tq-019,2026-09-20T15:00:00Z,source-c,shopping,click_count,598
tq-019,2026-09-20T15:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-20T16:00:00Z,source-a,shopping,click_count,970
tq-019,2026-09-20T16:00:00Z,source-a,shopping,conversion_count,28
tq-019,2026-09-20T16:00:00Z,source-b,shopping,click_count,810
tq-019,2026-09-20T16:00:00Z,source-b,shopping,conversion_count,23
tq-019,2026-09-20T16:00:00Z,source-c,shopping,click_count,590
tq-019,2026-09-20T16:00:00Z,source-c,shopping,conversion_count,16
tq-019,2026-09-20T17:00:00Z,source-a,shopping,click_count,988
tq-019,2026-09-20T17:00:00Z,source-a,shopping,conversion_count,30
tq-019,2026-09-20T17:00:00Z,source-b,shopping,click_count,779
tq-019,2026-09-20T17:00:00Z,source-b,shopping,conversion_count,25
tq-019,2026-09-20T17:00:00Z,source-c,shopping,click_count,603
tq-019,2026-09-20T17:00:00Z,source-c,shopping,conversion_count,17
tq-019,2026-09-20T18:00:00Z,source-a,shopping,click_count,992
tq-019,2026-09-20T18:00:00Z,source-a,shopping,conversion_count,30
tq-019,2026-09-20T18:00:00Z,source-b,shopping,click_count,832
tq-019,2026-09-20T18:00:00Z,source-b,shopping,conversion_count,24
tq-019,2026-09-20T18:00:00Z,source-c,shopping,click_count,593
tq-019,2026-09-20T18:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-20T19:00:00Z,source-a,shopping,click_count,1005
tq-019,2026-09-20T19:00:00Z,source-a,shopping,conversion_count,30
tq-019,2026-09-20T19:00:00Z,source-b,shopping,click_count,783
tq-019,2026-09-20T19:00:00Z,source-b,shopping,conversion_count,25
tq-019,2026-09-20T19:00:00Z,source-c,shopping,click_count,606
tq-019,2026-09-20T19:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-20T20:00:00Z,source-a,shopping,click_count,964
tq-019,2026-09-20T20:00:00Z,source-a,shopping,conversion_count,31
tq-019,2026-09-20T20:00:00Z,source-b,shopping,click_count,793
tq-019,2026-09-20T20:00:00Z,source-b,shopping,conversion_count,25
tq-019,2026-09-20T20:00:00Z,source-c,shopping,click_count,614
tq-019,2026-09-20T20:00:00Z,source-c,shopping,conversion_count,17
tq-019,2026-09-20T21:00:00Z,source-a,shopping,click_count,991
tq-019,2026-09-20T21:00:00Z,source-a,shopping,conversion_count,30
tq-019,2026-09-20T21:00:00Z,source-b,shopping,click_count,813
tq-019,2026-09-20T21:00:00Z,source-b,shopping,conversion_count,23
tq-019,2026-09-20T21:00:00Z,source-c,shopping,click_count,602
tq-019,2026-09-20T21:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-20T22:00:00Z,source-a,shopping,click_count,1030
tq-019,2026-09-20T22:00:00Z,source-a,shopping,conversion_count,33
tq-019,2026-09-20T22:00:00Z,source-b,shopping,click_count,831
tq-019,2026-09-20T22:00:00Z,source-b,shopping,conversion_count,25
tq-019,2026-09-20T22:00:00Z,source-c,shopping,click_count,612
tq-019,2026-09-20T22:00:00Z,source-c,shopping,conversion_count,17
tq-019,2026-09-20T23:00:00Z,source-a,shopping,click_count,983
tq-019,2026-09-20T23:00:00Z,source-a,shopping,conversion_count,29
tq-019,2026-09-20T23:00:00Z,source-b,shopping,click_count,825
tq-019,2026-09-20T23:00:00Z,source-b,shopping,conversion_count,23
tq-019,2026-09-20T23:00:00Z,source-c,shopping,click_count,589
tq-019,2026-09-20T23:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-21T00:00:00Z,source-a,shopping,click_count,1001
tq-019,2026-09-21T00:00:00Z,source-a,shopping,conversion_count,28
tq-019,2026-09-21T00:00:00Z,source-b,shopping,click_count,801
tq-019,2026-09-21T00:00:00Z,source-b,shopping,conversion_count,25
tq-019,2026-09-21T00:00:00Z,source-c,shopping,click_count,578
tq-019,2026-09-21T00:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-21T01:00:00Z,source-a,shopping,click_count,1034
tq-019,2026-09-21T01:00:00Z,source-a,shopping,conversion_count,33
tq-019,2026-09-21T01:00:00Z,source-b,shopping,click_count,786
tq-019,2026-09-21T01:00:00Z,source-b,shopping,conversion_count,22
tq-019,2026-09-21T01:00:00Z,source-c,shopping,click_count,586
tq-019,2026-09-21T01:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-21T02:00:00Z,source-a,shopping,click_count,1019
tq-019,2026-09-21T02:00:00Z,source-a,shopping,conversion_count,28
tq-019,2026-09-21T02:00:00Z,source-b,shopping,click_count,830
tq-019,2026-09-21T02:00:00Z,source-b,shopping,conversion_count,25
tq-019,2026-09-21T02:00:00Z,source-c,shopping,click_count,618
tq-019,2026-09-21T02:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-21T03:00:00Z,source-a,shopping,click_count,984
tq-019,2026-09-21T03:00:00Z,source-a,shopping,conversion_count,27
tq-019,2026-09-21T03:00:00Z,source-b,shopping,click_count,786
tq-019,2026-09-21T03:00:00Z,source-b,shopping,conversion_count,25
tq-019,2026-09-21T03:00:00Z,source-c,shopping,click_count,591
tq-019,2026-09-21T03:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-21T04:00:00Z,source-a,shopping,click_count,1037
tq-019,2026-09-21T04:00:00Z,source-a,shopping,conversion_count,30
tq-019,2026-09-21T04:00:00Z,source-b,shopping,click_count,769
tq-019,2026-09-21T04:00:00Z,source-b,shopping,conversion_count,23
tq-019,2026-09-21T04:00:00Z,source-c,shopping,click_count,607
tq-019,2026-09-21T04:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-21T05:00:00Z,source-a,shopping,click_count,990
tq-019,2026-09-21T05:00:00Z,source-a,shopping,conversion_count,28
tq-019,2026-09-21T05:00:00Z,source-b,shopping,click_count,799
tq-019,2026-09-21T05:00:00Z,source-b,shopping,conversion_count,24
tq-019,2026-09-21T05:00:00Z,source-c,shopping,click_count,618
tq-019,2026-09-21T05:00:00Z,source-c,shopping,conversion_count,20
tq-019,2026-09-21T06:00:00Z,source-a,shopping,click_count,1031
tq-019,2026-09-21T06:00:00Z,source-a,shopping,conversion_count,31
tq-019,2026-09-21T06:00:00Z,source-b,shopping,click_count,830
tq-019,2026-09-21T06:00:00Z,source-b,shopping,conversion_count,24
tq-019,2026-09-21T06:00:00Z,source-c,shopping,click_count,618
tq-019,2026-09-21T06:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-21T07:00:00Z,source-a,shopping,click_count,983
tq-019,2026-09-21T07:00:00Z,source-a,shopping,conversion_count,28
tq-019,2026-09-21T07:00:00Z,source-b,shopping,click_count,797
tq-019,2026-09-21T07:00:00Z,source-b,shopping,conversion_count,25
tq-019,2026-09-21T07:00:00Z,source-c,shopping,click_count,604
tq-019,2026-09-21T07:00:00Z,source-c,shopping,conversion_count,18
tq-019,2026-09-21T08:00:00Z,source-a,shopping,click_count,995
tq-019,2026-09-21T08:00:00Z,source-a,shopping,conversion_count,31
tq-019,2026-09-21T08:00:00Z,source-b,shopping,click_count,802
tq-019,2026-09-21T08:00:00Z,source-b,shopping,conversion_count,23
tq-019,2026-09-21T08:00:00Z,source-c,shopping,click_count,614
tq-019,2026-09-21T08:00:00Z,source-c,shopping,conversion_count,19
tq-019,2026-09-21T09:00:00Z,source-a,shopping,click_count,1020
tq-019,2026-09-21T09:00:00Z,source-a,shopping,conversion_count,28
tq-019,2026-09-21T09:00:00Z,source-b,shopping,click_count,815
tq-019,2026-09-21T09:00:00Z,source-b,shopping,conversion_count,24
tq-019,2026-09-21T09:00:00Z,source-c,shopping,click_count,602
tq-019,2026-09-21T09:00:00Z,source-c,shopping,conversion_count,16
tq-019,2026-09-21T10:00:00Z,source-a,shopping,click_count,994
tq-019,2026-09-21T10:00:00Z,source-a,shopping,conversion_count,28
tq-019,2026-09-21T10:00:00Z,source-b,shopping,click_count,788
tq-019,2026-09-21T10:00:00Z,source-b,shopping,conversion_count,24
tq-019,2026-09-21T10:00:00Z,source-c,shopping,click_count,598
tq-019,2026-09-21T10:00:00Z,source-c,shopping,conversion_count,18
tq-019,2026-09-21T11:00:00Z,source-a,shopping,click_count,985
tq-019,2026-09-21T11:00:00Z,source-a,shopping,conversion_count,27
tq-019,2026-09-21T11:00:00Z,source-b,shopping,click_count,794
tq-019,2026-09-21T11:00:00Z,source-b,shopping,conversion_count,23
tq-019,2026-09-21T11:00:00Z,source-c,shopping,click_count,624
tq-019,2026-09-21T11:00:00Z,source-c,shopping,conversion_count,17
tq-019,2026-09-21T12:00:00Z,source-a,shopping,click_count,502
tq-019,2026-09-21T12:00:00Z,source-a,shopping,conversion_count,14
tq-019,2026-09-21T12:00:00Z,source-b,shopping,click_count,388
tq-019,2026-09-21T12:00:00Z,source-b,shopping,conversion_count,13
tq-019,2026-09-21T12:00:00Z,source-c,shopping,click_count,307
tq-019,2026-09-21T12:00:00Z,source-c,shopping,conversion_count,9
tq-019,2026-09-21T13:00:00Z,source-a,shopping,click_count,489
tq-019,2026-09-21T13:00:00Z,source-a,shopping,conversion_count,15
tq-019,2026-09-21T13:00:00Z,source-b,shopping,click_count,393
tq-019,2026-09-21T13:00:00Z,source-b,shopping,conversion_count,12
tq-019,2026-09-21T13:00:00Z,source-c,shopping,click_count,308
tq-019,2026-09-21T13:00:00Z,source-c,shopping,conversion_count,9
tq-019,2026-09-21T14:00:00Z,source-a,shopping,click_count,493
tq-019,2026-09-21T14:00:00Z,source-a,shopping,conversion_count,15
tq-019,2026-09-21T14:00:00Z,source-b,shopping,click_count,399
tq-019,2026-09-21T14:00:00Z,source-b,shopping,conversion_count,13
tq-019,2026-09-21T14:00:00Z,source-c,shopping,click_count,296
tq-019,2026-09-21T14:00:00Z,source-c,shopping,conversion_count,8
tq-019,2026-09-21T15:00:00Z,source-a,shopping,click_count,518
tq-019,2026-09-21T15:00:00Z,source-a,shopping,conversion_count,16
tq-019,2026-09-21T15:00:00Z,source-b,shopping,click_count,389
tq-019,2026-09-21T15:00:00Z,source-b,shopping,conversion_count,12
tq-019,2026-09-21T15:00:00Z,source-c,shopping,click_count,299
tq-019,2026-09-21T15:00:00Z,source-c,shopping,conversion_count,8
tq-019,2026-09-21T16:00:00Z,source-a,shopping,click_count,505
tq-019,2026-09-21T16:00:00Z,source-a,shopping,conversion_count,17
tq-019,2026-09-21T16:00:00Z,source-b,shopping,click_count,390
tq-019,2026-09-21T16:00:00Z,source-b,shopping,conversion_count,12
tq-019,2026-09-21T16:00:00Z,source-c,shopping,click_count,304
tq-019,2026-09-21T16:00:00Z,source-c,shopping,conversion_count,9
tq-019,2026-09-21T17:00:00Z,source-a,shopping,click_count,517
tq-019,2026-09-21T17:00:00Z,source-a,shopping,conversion_count,14
tq-019,2026-09-21T17:00:00Z,source-b,shopping,click_count,388
tq-019,2026-09-21T17:00:00Z,source-b,shopping,conversion_count,13
tq-019,2026-09-21T17:00:00Z,source-c,shopping,click_count,300
tq-019,2026-09-21T17:00:00Z,source-c,shopping,conversion_count,9
tq-019,2026-09-21T18:00:00Z,source-a,shopping,click_count,485
tq-019,2026-09-21T18:00:00Z,source-a,shopping,conversion_count,14
tq-019,2026-09-21T18:00:00Z,source-b,shopping,click_count,385
tq-019,2026-09-21T18:00:00Z,source-b,shopping,conversion_count,12
tq-019,2026-09-21T18:00:00Z,source-c,shopping,click_count,308
tq-019,2026-09-21T18:00:00Z,source-c,shopping,conversion_count,8
tq-019,2026-09-21T19:00:00Z,source-a,shopping,click_count,506
tq-019,2026-09-21T19:00:00Z,source-a,shopping,conversion_count,14
tq-019,2026-09-21T19:00:00Z,source-b,shopping,click_count,414
tq-019,2026-09-21T19:00:00Z,source-b,shopping,conversion_count,11
tq-019,2026-09-21T19:00:00Z,source-c,shopping,click_count,305
tq-019,2026-09-21T19:00:00Z,source-c,shopping,conversion_count,10
tq-019,2026-09-21T20:00:00Z,source-a,shopping,click_count,488
tq-019,2026-09-21T20:00:00Z,source-a,shopping,conversion_count,14
tq-019,2026-09-21T20:00:00Z,source-b,shopping,click_count,385
tq-019,2026-09-21T20:00:00Z,source-b,shopping,conversion_count,11
tq-019,2026-09-21T20:00:00Z,source-c,shopping,click_count,306
tq-019,2026-09-21T20:00:00Z,source-c,shopping,conversion_count,10
tq-019,2026-09-21T21:00:00Z,source-a,shopping,click_count,485
tq-019,2026-09-21T21:00:00Z,source-a,shopping,conversion_count,15
tq-019,2026-09-21T21:00:00Z,source-b,shopping,click_count,400
tq-019,2026-09-21T21:00:00Z,source-b,shopping,conversion_count,12
tq-019,2026-09-21T21:00:00Z,source-c,shopping,click_count,302
tq-019,2026-09-21T21:00:00Z,source-c,shopping,conversion_count,10
tq-019,2026-09-21T22:00:00Z,source-a,shopping,click_count,484
tq-019,2026-09-21T22:00:00Z,source-a,shopping,conversion_count,15
tq-019,2026-09-21T22:00:00Z,source-b,shopping,click_count,390
tq-019,2026-09-21T22:00:00Z,source-b,shopping,conversion_count,11
tq-019,2026-09-21T22:00:00Z,source-c,shopping,click_count,297
tq-019,2026-09-21T22:00:00Z,source-c,shopping,conversion_count,9
tq-019,2026-09-21T23:00:00Z,source-a,shopping,click_count,509
tq-019,2026-09-21T23:00:00Z,source-a,shopping,conversion_count,14
tq-019,2026-09-21T23:00:00Z,source-b,shopping,click_count,412
tq-019,2026-09-21T23:00:00Z,source-b,shopping,conversion_count,14
tq-019,2026-09-21T23:00:00Z,source-c,shopping,click_count,307
tq-019,2026-09-21T23:00:00Z,source-c,shopping,conversion_count,9
tq-020,2026-09-20T00:00:00Z,source-a,shopping,click_count,963
tq-020,2026-09-20T00:00:00Z,source-a,shopping,conversion_count,26
tq-020,2026-09-20T00:00:00Z,source-b,shopping,click_count,817
tq-020,2026-09-20T00:00:00Z,source-b,shopping,conversion_count,24
tq-020,2026-09-20T00:00:00Z,source-c,shopping,click_count,584
tq-020,2026-09-20T00:00:00Z,source-c,shopping,conversion_count,18
tq-020,2026-09-20T01:00:00Z,source-a,shopping,click_count,1039
tq-020,2026-09-20T01:00:00Z,source-a,shopping,conversion_count,33
tq-020,2026-09-20T01:00:00Z,source-b,shopping,click_count,791
tq-020,2026-09-20T01:00:00Z,source-b,shopping,conversion_count,23
tq-020,2026-09-20T01:00:00Z,source-c,shopping,click_count,594
tq-020,2026-09-20T01:00:00Z,source-c,shopping,conversion_count,17
tq-020,2026-09-20T02:00:00Z,source-a,shopping,click_count,1027
tq-020,2026-09-20T02:00:00Z,source-a,shopping,conversion_count,32
tq-020,2026-09-20T02:00:00Z,source-b,shopping,click_count,779
tq-020,2026-09-20T02:00:00Z,source-b,shopping,conversion_count,25
tq-020,2026-09-20T02:00:00Z,source-c,shopping,click_count,615
tq-020,2026-09-20T02:00:00Z,source-c,shopping,conversion_count,19
tq-020,2026-09-20T03:00:00Z,source-a,shopping,click_count,1003
tq-020,2026-09-20T03:00:00Z,source-a,shopping,conversion_count,30
tq-020,2026-09-20T03:00:00Z,source-b,shopping,click_count,824
tq-020,2026-09-20T03:00:00Z,source-b,shopping,conversion_count,23
tq-020,2026-09-20T03:00:00Z,source-c,shopping,click_count,611
tq-020,2026-09-20T03:00:00Z,source-c,shopping,conversion_count,17
tq-020,2026-09-20T04:00:00Z,source-a,shopping,click_count,1000
tq-020,2026-09-20T04:00:00Z,source-a,shopping,conversion_count,32
tq-020,2026-09-20T04:00:00Z,source-b,shopping,click_count,827
tq-020,2026-09-20T04:00:00Z,source-b,shopping,conversion_count,25
tq-020,2026-09-20T04:00:00Z,source-c,shopping,click_count,587
tq-020,2026-09-20T04:00:00Z,source-c,shopping,conversion_count,17
tq-020,2026-09-20T05:00:00Z,source-a,shopping,click_count,983
tq-020,2026-09-20T05:00:00Z,source-a,shopping,conversion_count,31
tq-020,2026-09-20T05:00:00Z,source-b,shopping,click_count,798
tq-020,2026-09-20T05:00:00Z,source-b,shopping,conversion_count,25
tq-020,2026-09-20T05:00:00Z,source-c,shopping,click_count,598
tq-020,2026-09-20T05:00:00Z,source-c,shopping,conversion_count,16
tq-020,2026-09-20T06:00:00Z,source-a,shopping,click_count,979
tq-020,2026-09-20T06:00:00Z,source-a,shopping,conversion_count,29
tq-020,2026-09-20T06:00:00Z,source-b,shopping,click_count,787
tq-020,2026-09-20T06:00:00Z,source-b,shopping,conversion_count,22
tq-020,2026-09-20T06:00:00Z,source-c,shopping,click_count,622
tq-020,2026-09-20T06:00:00Z,source-c,shopping,conversion_count,19
tq-020,2026-09-20T07:00:00Z,source-a,shopping,click_count,1039
tq-020,2026-09-20T07:00:00Z,source-a,shopping,conversion_count,28
tq-020,2026-09-20T07:00:00Z,source-b,shopping,click_count,828
tq-020,2026-09-20T07:00:00Z,source-b,shopping,conversion_count,24
tq-020,2026-09-20T07:00:00Z,source-c,shopping,click_count,615
tq-020,2026-09-20T07:00:00Z,source-c,shopping,conversion_count,17
tq-020,2026-09-20T08:00:00Z,source-a,shopping,click_count,997
tq-020,2026-09-20T08:00:00Z,source-a,shopping,conversion_count,32
tq-020,2026-09-20T08:00:00Z,source-b,shopping,click_count,802
tq-020,2026-09-20T08:00:00Z,source-b,shopping,conversion_count,24
tq-020,2026-09-20T08:00:00Z,source-c,shopping,click_count,615
